"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2021-12-27","14:30:00",4784.67,"61 Dec 29 4745 P STO 4.80 | 61 Dec 29 4825 C STO 2.75 | 61 Dec 31 4745 P BTO 10.80 | 61 Dec 31 4825 C BTO 6.90",-1025,4792.87,"2021-12-29","09:45:00",-1105,"Exited at Specified Time",4294.4,61,1580207.8,62525,"",292.8,292.8,0.427,0.115,8.2,50.68,27.32,-5.85
"2021-12-13","14:30:00",4684.03,"45 Dec 15 4625 P STO 8.90 | 45 Dec 15 4740 C STO 4.50 | 45 Dec 17 4625 P BTO 16.80 | 45 Dec 17 4740 C BTO 10.10",-1360,4625.86,"2021-12-15","09:45:00",-1840,"Exited at Specified Time",21168,45,1575913.4,61200,"",216,216,0.498,0.518,-1.72,-26.27,36.03,-7.35
"2021-12-06","14:30:00",4607.04,"36 Dec 8 4525 P STO 11.80 | 36 Dec 8 4675 C STO 5.10 | 36 Dec 10 4525 P BTO 22.15 | 36 Dec 10 4675 C BTO 11.85",-1720,4691.15,"2021-12-07","12:59:00",-1360,"Below Delta",-13305.6,36,1554745.4,61920,"",172.8,172.8,0.497,0.668,9.94,58.67,5.81,-27.91
"2021-11-29","14:30:00",4666.12,"43 Dec 1 4610 P STO 8.30 | 43 Dec 1 4715 C STO 3.60 | 43 Dec 3 4610 P BTO 17.30 | 43 Dec 3 4715 C BTO 9.00",-1450,4565.45,"2021-11-30","12:12:00",-1500,"Above Delta",1737.2,43,1568051,62350,"",206.4,206.4,0.452,0.784,34.13,37.37,22.41,-4.83
"2021-11-22","14:30:00",4718.37,"146 Nov 24 4680 P STO 4.85 | 146 Nov 24 4755 C STO 2.40 | 146 Nov 26 4680 P BTO 7.20 | 146 Nov 26 4755 C BTO 4.15",-420,4663.55,"2021-11-24","09:45:00",-605,"Exited at Specified Time",25608.4,146,1566313.8,61320,"",700.8,700.8,0.639,0.782,14.04,6.37,55.95,-27.38
"2021-11-15","14:30:00",4678.16,"60 Nov 17 4640 P STO 4.90 | 60 Nov 17 4715 C STO 2.40 | 60 Nov 19 4640 P BTO 10.60 | 60 Nov 19 4715 C BTO 6.70",-1010,4694.3,"2021-11-17","09:45:00",-1035,"Exited at Specified Time",924,60,1540705.4,60600,"",288,288,0.422,0.122,6.45,-11.14,7.43,-5.45
"2021-11-08","14:30:00",4701.6,"70 Nov 10 4660 P STO 5.25 | 70 Nov 10 4740 C STO 2.90 | 70 Nov 12 4660 P BTO 10.20 | 70 Nov 12 4740 C BTO 6.50",-865,4671.33,"2021-11-10","09:45:00",-1105,"Exited at Specified Time",16128,70,1539781.4,60550,"",336,336,0.488,0.35,3.95,0.12,33.53,-14.45
"2021-11-01","14:30:00",4598.96,"60 Nov 3 4555 P STO 6.25 | 60 Nov 3 4645 C STO 2.85 | 60 Nov 5 4555 P BTO 12.60 | 60 Nov 5 4645 C BTO 6.30",-990,4626.04,"2021-11-03","09:45:00",-1310,"Exited at Specified Time",18624,60,1523653.4,59400,"",288,288,0.481,0.241,5.24,-11.66,33.33,-3.54
"2021-10-25","14:30:00",4571.38,"68 Oct 27 4540 P STO 4.40 | 68 Oct 27 4605 C STO 2.15 | 68 Oct 29 4540 P BTO 9.60 | 68 Oct 29 4605 C BTO 5.60",-875,4578.9,"2021-10-27","09:45:00",-1110,"Exited at Specified Time",15327.2,68,1505029.4,59500,"",326.4,326.4,0.431,0.097,8.79,17.69,33.71,-6.29
"2021-10-18","14:30:00",4480.67,"61 Oct 20 4445 P STO 5.50 | 61 Oct 20 4520 C STO 2.50 | 61 Oct 22 4445 P BTO 11.60 | 61 Oct 22 4520 C BTO 6.00",-970,4527.74,"2021-10-20","09:42:00",-940,"Below Delta",-2415.6,61,1489702.2,59170,"",292.8,292.8,0.455,0.549,-7.65,16.95,0,-14.95
"2021-10-11","14:30:00",4379.04,"45 Oct 13 4320 P STO 8.00 | 45 Oct 13 4430 C STO 4.20 | 45 Oct 15 4320 P BTO 15.90 | 45 Oct 15 4430 C BTO 9.20",-1300,4358.77,"2021-10-13","09:45:00",-1310,"Exited at Specified Time",18,45,1492117.8,58500,"",216,216,0.486,0.188,-5.9,-6.4,6.92,-5.38
"2021-10-04","14:30:00",4292.73,"38 Oct 6 4215 P STO 10.40 | 38 Oct 6 4365 C STO 5.90 | 38 Oct 8 4215 P BTO 19.70 | 38 Oct 8 4365 C BTO 12.00",-1550,4326.7,"2021-10-06","09:45:00",-1600,"Exited at Specified Time",1535.2,38,1492099.8,58900,"",182.4,182.4,0.514,0.127,-8.2,-56.11,7.74,-13.23
"2021-09-27","14:30:00",4453.18,"53 Sep 29 4415 P STO 5.40 | 53 Sep 29 4490 C STO 2.60 | 53 Oct 1 4415 P BTO 12.00 | 53 Oct 1 4490 C BTO 7.15",-1125,4379.41,"2021-09-28","10:10:00",-1015,"Above Delta",-6338.8,53,1490564.6,59625,"",254.4,254.4,0.418,0.813,-13.36,11.06,12,-8.89
"2021-09-20","14:30:00",4318.01,"31 Sep 22 4225 P STO 13.25 | 31 Sep 22 4405 C STO 6.05 | 31 Sep 24 4225 P BTO 25.10 | 31 Sep 24 4405 C BTO 13.35",-1925,4370.15,"2021-09-22","09:45:00",-1505,"Exited at Specified Time",-13317.6,31,1496903.4,59675,"",148.8,148.8,0.502,0.211,-30.04,-84.94,3.12,-23.64
"2021-09-13","14:30:00",4448.78,"43 Sep 15 4380 P STO 9.20 | 43 Sep 15 4500 C STO 3.60 | 43 Sep 17 4380 P BTO 17.15 | 43 Sep 17 4500 C BTO 9.40",-1385,4442.6,"2021-09-15","09:45:00",-1145,"Exited at Specified Time",-10732.8,43,1510221,59555,"",206.4,206.4,0.482,0.069,16.23,-26.03,0,-23.47
"2021-08-30","14:30:00",4535.58,"71 Sep 1 4505 P STO 3.40 | 71 Sep 1 4560 C STO 2.10 | 71 Sep 3 4505 P BTO 8.15 | 71 Sep 3 4560 C BTO 5.70",-845,4529.18,"2021-09-01","09:45:00",-875,"Exited at Specified Time",1448.4,71,1520953.8,59995,"",340.8,340.8,0.397,0.078,4.39,21.82,16.57,-13.02
"2021-08-23","14:30:00",4485.2,"56 Aug 25 4455 P STO 3.80 | 56 Aug 25 4515 C STO 1.95 | 56 Aug 27 4455 P BTO 10.30 | 56 Aug 27 4515 C BTO 6.20",-1085,4487.19,"2021-08-25","09:45:00",-825,"Exited at Specified Time",-15097.6,56,1519505.4,60760,"",268.8,268.8,0.348,0.067,8.62,34.91,0.46,-24.42
"2021-08-16","14:30:00",4466.62,"87 Aug 18 4435 P STO 4.30 | 87 Aug 18 4495 C STO 1.80 | 87 Aug 20 4435 P BTO 8.30 | 87 Aug 20 4495 C BTO 4.50",-680,4441.83,"2021-08-18","09:45:00",-1190,"Exited at Specified Time",43534.8,87,1534603,59160,"",417.6,417.6,0.477,0.298,-6.35,4.97,80.15,-6.62
"2021-08-09","14:30:00",4436.85,"76 Aug 11 4405 P STO 3.90 | 76 Aug 11 4465 C STO 2.20 | 76 Aug 13 4405 P BTO 8.60 | 76 Aug 13 4465 C BTO 5.20",-780,4446.97,"2021-08-11","09:45:00",-790,"Exited at Specified Time",30.4,76,1491068.2,59280,"",364.8,364.8,0.442,0.075,1.25,-0.92,12.18,-8.33
"2021-08-02","14:30:00",4399.04,"57 Aug 4 4355 P STO 5.50 | 57 Aug 4 4435 C STO 2.75 | 57 Aug 6 4355 P BTO 11.70 | 57 Aug 6 4435 C BTO 6.85",-1040,4409.24,"2021-08-04","09:45:00",-1010,"Exited at Specified Time",-2257.2,57,1491037.8,59280,"",273.6,273.6,0.445,0.064,11.6,-7.82,4.33,-18.27
"2021-07-26","14:30:00",4417.31,"64 Jul 28 4380 P STO 5.50 | 64 Jul 28 4455 C STO 2.90 | 64 Jul 30 4380 P BTO 11.10 | 64 Jul 30 4455 C BTO 6.40",-920,4395.76,"2021-07-28","09:45:00",-1200,"Exited at Specified Time",17305.6,64,1493295,58880,"",307.2,307.2,0.48,0.33,-2.21,7.73,34.78,-10.33
"2021-07-19","14:30:00",4245.72,"42 Jul 21 4170 P STO 10.55 | 42 Jul 21 4310 C STO 4.45 | 42 Jul 23 4170 P BTO 18.75 | 42 Jul 23 4310 C BTO 10.05",-1390,4325.19,"2021-07-20","12:01:00",-1115,"Below Delta",-11953.2,42,1475989.4,58380,"",201.6,201.6,0.521,0.686,-30.76,-50.68,3.24,-19.42
"2021-07-12","14:30:00",4383.16,"74 Jul 14 4345 P STO 4.60 | 74 Jul 14 4420 C STO 2.35 | 74 Jul 16 4345 P BTO 9.40 | 74 Jul 16 4420 C BTO 5.45",-800,4390.69,"2021-07-14","09:45:00",-765,"Exited at Specified Time",-3300.4,74,1487942.6,59200,"",355.2,355.2,0.468,0.077,2.86,10.75,23.75,-7.5
"2021-06-28","14:30:00",4283.29,"74 Jun 30 4255 P STO 4.00 | 74 Jun 30 4310 C STO 1.75 | 74 Jul 2 4255 P BTO 8.80 | 74 Jul 2 4310 C BTO 4.80",-795,4294.52,"2021-06-30","09:45:00",-925,"Exited at Specified Time",8909.6,74,1491243,58830,"",355.2,355.2,0.423,0.118,4.2,-1.61,27.67,-6.29
"2021-06-21","14:30:00",4221.8,"60 Jun 23 4175 P STO 6.35 | 60 Jun 23 4255 C STO 3.10 | 60 Jun 25 4175 P BTO 11.90 | 60 Jun 25 4255 C BTO 7.20",-975,4251.83,"2021-06-23","09:45:00",-1045,"Exited at Specified Time",3624,60,1482333.4,58500,"",288,288,0.495,0.297,6.95,48.4,8.21,-19.49
"2021-06-14","14:30:00",4234.68,"51 Jun 16 4195 P STO 5.20 | 51 Jun 16 4270 C STO 2.65 | 51 Jun 18 4195 P BTO 11.50 | 51 Jun 18 4270 C BTO 7.70",-1145,4246.19,"2021-06-16","09:45:00",-1315,"Exited at Specified Time",8180.4,51,1478709.4,58395,"",244.8,244.8,0.409,0.236,0.87,-13.63,16.16,-6.99
"2021-06-07","14:30:00",4219.45,"60 Jun 9 4185 P STO 3.90 | 60 Jun 9 4250 C STO 2.20 | 60 Jun 11 4185 P BTO 9.20 | 60 Jun 11 4250 C BTO 6.50",-970,4232.59,"2021-06-09","09:45:00",-1145,"Exited at Specified Time",9924,60,1470529,58200,"",288,288,0.389,0.076,-0.55,-9.89,19.07,-7.22
"2021-05-24","14:30:00",4206.94,"63 May 26 4165 P STO 5.20 | 63 May 26 4245 C STO 2.65 | 63 May 28 4165 P BTO 10.90 | 63 May 28 4245 C BTO 6.05",-920,4190.89,"2021-05-26","09:45:00",-995,"Exited at Specified Time",4120.2,63,1460605,57960,"",302.4,302.4,0.463,0.212,14.3,36.78,13.59,-8.15
"2021-05-17","14:30:00",4153.86,"46 May 19 4095 P STO 8.70 | 46 May 19 4205 C STO 3.30 | 46 May 21 4095 P BTO 16.20 | 46 May 21 4205 C BTO 8.05",-1235,4070.59,"2021-05-19","09:38:00",-1480,"Above Delta",10828.4,46,1456484.8,56810,"",220.8,220.8,0.495,0.664,-3.93,-16.06,28.74,-12.15
"2021-05-10","14:30:00",4207.61,"57 May 12 4155 P STO 6.75 | 57 May 12 4250 C STO 3.50 | 57 May 14 4155 P BTO 12.65 | 57 May 14 4250 C BTO 7.55",-1005,4126.19,"2021-05-12","09:32:00",-1230,"Above Delta",12277.8,57,1445656.4,57285,"",273.6,273.6,0.507,0.73,-4.31,-20.68,35.32,-1
"2021-05-03","14:30:00",4200.51,"58 May 5 4165 P STO 5.40 | 58 May 5 4235 C STO 3.15 | 58 May 7 4165 P BTO 11.10 | 58 May 7 4235 C BTO 7.15",-980,4131.92,"2021-05-04","11:16:00",-920,"Above Delta",-4036.8,58,1433378.6,56840,"",278.4,278.4,0.468,0.813,10.81,8.53,15.82,-12.24
"2021-04-26","14:30:00",4191.34,"54 Apr 28 4155 P STO 5.40 | 54 Apr 28 4230 C STO 2.75 | 54 Apr 30 4155 P BTO 11.70 | 54 Apr 30 4230 C BTO 6.90",-1055,4190.52,"2021-04-28","09:45:00",-930,"Exited at Specified Time",-7268.4,54,1437415.4,56970,"",259.2,259.2,0.438,0.138,4.86,6.31,3.79,-10.9
"2021-04-19","14:30:00",4162.67,"55 Apr 21 4120 P STO 6.00 | 55 Apr 21 4200 C STO 3.30 | 55 Apr 23 4120 P BTO 11.60 | 55 Apr 23 4200 C BTO 7.90",-1030,4133.3,"2021-04-21","09:45:00",-1175,"Exited at Specified Time",7447,55,1444683.8,56650,"",264,264,0.477,0.277,-5.67,-17.13,19.9,-6.31
"2021-04-12","14:30:00",4123.8,"58 Apr 14 4085 P STO 5.00 | 58 Apr 14 4165 C STO 2.85 | 58 Apr 16 4085 P BTO 10.40 | 58 Apr 16 4165 C BTO 7.15",-980,4145.75,"2021-04-14","09:45:00",-980,"Exited at Specified Time",-556.8,58,1437236.8,56840,"",278.4,278.4,0.447,0.104,-4.09,-0.91,6.63,-10.71
"2021-04-05","14:30:00",4078.14,"61 Apr 7 4035 P STO 5.30 | 61 Apr 7 4120 C STO 3.10 | 61 Apr 9 4035 P BTO 10.65 | 61 Apr 9 4120 C BTO 7.00",-935,4078.76,"2021-04-07","09:45:00",-770,"Exited at Specified Time",-10650.6,61,1437793.6,57035,"",292.8,292.8,0.476,0.093,14.57,43.7,4.28,-18.18
"2021-03-22","14:30:00",3949.91,"50 Mar 24 3910 P STO 6.15 | 50 Mar 24 3990 C STO 3.10 | 50 Mar 26 3910 P BTO 12.45 | 50 Mar 26 3990 C BTO 8.20",-1150,3930.52,"2021-03-24","09:45:00",-1115,"Exited at Specified Time",-2230,50,1448444.2,57500,"",240,240,0.448,0.237,3.38,33.43,5.65,-20
"2021-03-15","14:30:00",3956.01,"49 Mar 17 3910 P STO 6.20 | 49 Mar 17 4000 C STO 3.70 | 49 Mar 19 3910 P BTO 12.80 | 49 Mar 19 4000 C BTO 8.65",-1165,3947.95,"2021-03-17","09:45:00",-1330,"Exited at Specified Time",7614.6,49,1450674.2,57085,"",235.2,235.2,0.462,0.268,-0.38,13.05,17.6,-8.58
"2021-03-08","14:30:00",3862.28,"45 Mar 10 3790 P STO 10.20 | 45 Mar 10 3925 C STO 5.25 | 45 Mar 12 3790 P BTO 17.95 | 45 Mar 12 3925 C BTO 10.00",-1260,3904.54,"2021-03-10","09:45:00",-1475,"Exited at Specified Time",9243,45,1443059.6,56700,"",216,216,0.553,0.237,2.45,17.89,23.41,-1.59
